Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2003,"Liquefied Natural Gas (LNG)",Idaho,0,0,"Light Duty",Motorcycles,Dedicated,"Federal Agencies",ID
2003,"Liquefied Natural Gas (LNG)",Idaho,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",ID
2003,"Liquefied Natural Gas (LNG)",Idaho,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",ID
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Pickups,Dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Trucks,Dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Georgia,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",GA
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Trucks,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Pickups,Dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Trucks,Dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Massachusetts,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",MA
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Illinois,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IL
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Other Vehicles",Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Pickups,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Subcompact)",Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",SUVs,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Trucks,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Pickups,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Trucks,Dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Hawaii,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",HI
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Motorcycles,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Other Vehicles",Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Pickups,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Automobiles (Subcompact)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",SUVs,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Trucks,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Trucks,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Trucks,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty",Trucks,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Vans (Minivans)",Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Pickups,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Trucks,Dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Maryland,0,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",MD
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Trucks,Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty",Motorcycles,Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty",Motorcycles,Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Other Vehicles",Dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IA
2003,"Liquefied Natural Gas (LNG)",Iowa,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IA
