Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2016,"Ethanol, 85 percent (E85)",Wisconsin,112,23,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",WI
2016,"Ethanol, 85 percent (E85)",Wisconsin,26,5,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",WI
2016,"Ethanol, 85 percent (E85)","West Virginia",113,5,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",2,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",55,2,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",271,4,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",235,9,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",0,1,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",285,8,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",38,4,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)","West Virginia",22,2,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",WV
2016,"Ethanol, 85 percent (E85)",Wyoming,95,2,"Light Duty","Automobiles (Compact)",Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,4,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,44,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,507,5,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,240,6,"Light Duty",SUVs,Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,77,3,"Light Duty","Vans (Minivans)",Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,159,8,"Medium Duty",Pickups,Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Wyoming,45,2,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",WY
2016,"Ethanol, 85 percent (E85)",Virginia,13,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,9,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,1,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,2,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,8,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",VA
2016,"Ethanol, 85 percent (E85)",Utah,13,2,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",UT
2016,"Ethanol, 85 percent (E85)",Utah,3,1,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",UT
2016,"Ethanol, 85 percent (E85)",Virginia,2,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",VA
2016,"Ethanol, 85 percent (E85)",Virginia,1,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",VA
2016,"Ethanol, 85 percent (E85)",Tennessee,26,8,"Medium Duty",Trucks,Non-dedicated,"State Agencies",TN
2016,"Ethanol, 85 percent (E85)",Texas,2,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,21,0,"Heavy Duty",Trucks,Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,2278,3,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,5116,17,"Light Duty",Pickups,Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,2205,8,"Light Duty",SUVs,Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,25,6,"Light Duty",Trucks,Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,42,7,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,1097,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,138,2,"Medium Duty",Trucks,Non-dedicated,"State Agencies",TX
2016,"Ethanol, 85 percent (E85)",Utah,3,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",UT
2016,"Ethanol, 85 percent (E85)",Utah,78,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",UT
2016,"Ethanol, 85 percent (E85)",Utah,349,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",UT
2016,"Ethanol, 85 percent (E85)",Utah,964,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",UT
2016,"Ethanol, 85 percent (E85)",Utah,148,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",UT
2016,"Ethanol, 85 percent (E85)",Utah,221,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",UT
2016,"Ethanol, 85 percent (E85)",Virginia,902,65,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,1773,13,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,302,2,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,363,3,"Light Duty",Pickups,Non-dedicated,"State Agencies",VA
2016,"Ethanol, 85 percent (E85)",Virginia,361,3,"Light Duty",SUVs,Non-dedicated,"State Agencies",VA
2016,"Ethanol, 85 percent (E85)",Kentucky,21,3,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",KY
2016,"Ethanol, 85 percent (E85)",Louisiana,173,28,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",LA
2016,"Ethanol, 85 percent (E85)",Louisiana,16,3,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",LA
2016,"Ethanol, 85 percent (E85)",Louisiana,38,6,"Light Duty",Trucks,Non-dedicated,"Natural Gas Providers",LA
2016,"Ethanol, 85 percent (E85)",Louisiana,3,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",LA
2016,"Ethanol, 85 percent (E85)",Louisiana,113,24,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",LA
2016,"Ethanol, 85 percent (E85)",Louisiana,2,0,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",LA
2016,"Ethanol, 85 percent (E85)",Massachusetts,186,30,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",MA
2016,"Ethanol, 85 percent (E85)",Massachusetts,1,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",MA
2016,"Ethanol, 85 percent (E85)",Maryland,12,2,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",MD
2016,"Ethanol, 85 percent (E85)",Maryland,3,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",MD
2016,"Ethanol, 85 percent (E85)",California,3,3,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",CA
2016,"Ethanol, 85 percent (E85)",Colorado,29,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",CO
2016,"Ethanol, 85 percent (E85)",Delaware,9,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",DE
2016,"Ethanol, 85 percent (E85)",Georgia,73,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",GA
2016,"Ethanol, 85 percent (E85)",Georgia,104,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",GA
2016,"Ethanol, 85 percent (E85)",Illinois,2,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",IL
2016,"Ethanol, 85 percent (E85)",Illinois,62,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",IL
2016,"Ethanol, 85 percent (E85)",Illinois,4,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",IL
2016,"Ethanol, 85 percent (E85)",Kentucky,13,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",KY
2016,"Ethanol, 85 percent (E85)",Kentucky,20,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",KY
2016,"Ethanol, 85 percent (E85)",Massachusetts,33,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",MA
2016,"Ethanol, 85 percent (E85)",Massachusetts,10,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",MA
2016,"Ethanol, 85 percent (E85)",Massachusetts,20,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",MA
2016,"Ethanol, 85 percent (E85)",Massachusetts,54,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",MA
2016,"Ethanol, 85 percent (E85)",Maryland,747,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",MD
2016,"Ethanol, 85 percent (E85)",Minnesota,20,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,60,2,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,64,1,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,64,2,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",MN
2016,"Ethanol, 85 percent (E85)",Missouri,22,75,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",MO
2016,"Ethanol, 85 percent (E85)",Nevada,92,179,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NV
2016,"Ethanol, 85 percent (E85)",Nevada,2,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",NV
2016,"Ethanol, 85 percent (E85)",Nevada,3,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",NV
2016,"Ethanol, 85 percent (E85)",Nevada,2,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",NV
2016,"Ethanol, 85 percent (E85)",Texas,103,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,28,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,4,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,1,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",TX
2016,"Ethanol, 85 percent (E85)",Texas,20,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",TX
2016,"Ethanol, 85 percent (E85)","New Mexico",1,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",144,23,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",2,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",283,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",3,0,"Light Duty",Trucks,Non-dedicated,"State Agencies",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",204,1,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",132,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",5,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",NM
2016,"Ethanol, 85 percent (E85)",Nevada,30,10,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",NV
2016,"Ethanol, 85 percent (E85)",Nevada,81,26,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",NV
2016,"Ethanol, 85 percent (E85)",Nevada,111,37,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",NV
2016,"Ethanol, 85 percent (E85)",Nevada,96,19,"Light Duty",Pickups,Non-dedicated,"State Agencies",NV
2016,"Ethanol, 85 percent (E85)",Nevada,127,37,"Light Duty",SUVs,Non-dedicated,"State Agencies",NV
2016,"Ethanol, 85 percent (E85)",Iowa,94,23,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",IA
2016,"Ethanol, 85 percent (E85)",Iowa,1,0,"Light Duty",Trucks,Non-dedicated,"Electricity Providers",IA
2016,"Ethanol, 85 percent (E85)",Iowa,29,6,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",IA
2016,"Ethanol, 85 percent (E85)",Iowa,189,61,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",IA
2016,"Ethanol, 85 percent (E85)",Idaho,1,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",ID
2016,"Ethanol, 85 percent (E85)",Ohio,101,2,"Medium Duty",Trucks,Non-dedicated,"State Agencies",OH
2016,"Ethanol, 85 percent (E85)",Oklahoma,117,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",OK
2016,"Ethanol, 85 percent (E85)",Oklahoma,293,1,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",OK
2016,"Ethanol, 85 percent (E85)",Oklahoma,401,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",OK
2016,"Ethanol, 85 percent (E85)",Oklahoma,145,1,"Light Duty",Pickups,Non-dedicated,"State Agencies",OK
2016,"Ethanol, 85 percent (E85)",Oklahoma,65,1,"Light Duty",SUVs,Non-dedicated,"State Agencies",OK
2016,"Ethanol, 85 percent (E85)",Oklahoma,98,1,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",OK
2016,"Ethanol, 85 percent (E85)",Oklahoma,10,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",OK
2016,"Ethanol, 85 percent (E85)",Oregon,734,4,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Oregon,138,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Oregon,600,4,"Light Duty",Pickups,Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Oregon,200,4,"Light Duty",SUVs,Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Oregon,1,0,"Light Duty",Trucks,Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Oregon,358,8,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Oregon,214,1,"Medium Duty",Pickups,Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Oregon,4,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",OR
2016,"Ethanol, 85 percent (E85)",Pennsylvania,1,0,"Heavy Duty",Buses,Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)",Pennsylvania,4,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)",Pennsylvania,1270,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)",Pennsylvania,376,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)",Pennsylvania,573,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)",Pennsylvania,946,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)",Pennsylvania,485,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)",Pennsylvania,5,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",PA
2016,"Ethanol, 85 percent (E85)","Rhode Island",18,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",RI
2016,"Ethanol, 85 percent (E85)","Rhode Island",141,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",RI
2016,"Ethanol, 85 percent (E85)","Rhode Island",137,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",RI
2016,"Ethanol, 85 percent (E85)","Rhode Island",47,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",RI
2016,"Ethanol, 85 percent (E85)","Rhode Island",54,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",RI
2016,"Ethanol, 85 percent (E85)","Rhode Island",4,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",RI
2016,"Ethanol, 85 percent (E85)","South Carolina",6,0,"Heavy Duty",Trucks,Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Carolina",453,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Carolina",1024,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Carolina",1259,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Carolina",1380,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Carolina",1010,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Carolina",1086,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Carolina",167,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",SC
2016,"Ethanol, 85 percent (E85)","South Dakota",851,662,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",SD
2016,"Ethanol, 85 percent (E85)","South Dakota",387,301,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",SD
2016,"Ethanol, 85 percent (E85)","South Dakota",614,477,"Light Duty",Pickups,Non-dedicated,"State Agencies",SD
2016,"Ethanol, 85 percent (E85)","South Dakota",304,236,"Light Duty",SUVs,Non-dedicated,"State Agencies",SD
2016,"Ethanol, 85 percent (E85)","South Dakota",420,327,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",SD
2016,"Ethanol, 85 percent (E85)",Tennessee,588,13,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",TN
2016,"Ethanol, 85 percent (E85)",Tennessee,1131,36,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",TN
2016,"Ethanol, 85 percent (E85)",Tennessee,941,24,"Light Duty",Pickups,Non-dedicated,"State Agencies",TN
2016,"Ethanol, 85 percent (E85)",Tennessee,1052,8,"Light Duty",SUVs,Non-dedicated,"State Agencies",TN
2016,"Ethanol, 85 percent (E85)",Tennessee,366,21,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",TN
2016,"Ethanol, 85 percent (E85)",Tennessee,1034,76,"Medium Duty",Pickups,Non-dedicated,"State Agencies",TN
2016,"Ethanol, 85 percent (E85)",Maine,137,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",ME
2016,"Ethanol, 85 percent (E85)",Maine,11,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",ME
2016,"Ethanol, 85 percent (E85)",Michigan,109,6,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Michigan,1256,6,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Michigan,1364,11,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Michigan,1358,2,"Light Duty",Pickups,Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Michigan,653,3,"Light Duty",SUVs,Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Michigan,1333,32,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Michigan,389,1,"Medium Duty",Pickups,Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Michigan,34,2,"Medium Duty",Trucks,Non-dedicated,"State Agencies",MI
2016,"Ethanol, 85 percent (E85)",Minnesota,3,1,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,850,49,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,688,38,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,1406,155,"Light Duty",Pickups,Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,852,47,"Light Duty",SUVs,Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,585,289,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,281,50,"Medium Duty",Pickups,Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Minnesota,34,5,"Medium Duty",Trucks,Non-dedicated,"State Agencies",MN
2016,"Ethanol, 85 percent (E85)",Missouri,1,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,25,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,3275,48,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,1141,49,"Light Duty",Pickups,Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,21,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,12,2,"Light Duty",Trucks,Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,76,8,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,9,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Missouri,1,0,"Medium Duty",Trucks,Non-dedicated,"State Agencies",MO
2016,"Ethanol, 85 percent (E85)",Mississippi,514,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",MS
2016,"Ethanol, 85 percent (E85)",Mississippi,18,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",MS
2016,"Ethanol, 85 percent (E85)",Mississippi,806,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",MS
2016,"Ethanol, 85 percent (E85)",Mississippi,173,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",MS
2016,"Ethanol, 85 percent (E85)",Mississippi,206,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",MS
2016,"Ethanol, 85 percent (E85)",Mississippi,75,0,"Medium Duty",Pickups,Non-dedicated,"State Agencies",MS
2016,"Ethanol, 85 percent (E85)","North Carolina",3313,9,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",NC
2016,"Ethanol, 85 percent (E85)","North Carolina",850,29,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",NC
2016,"Ethanol, 85 percent (E85)","North Carolina",2682,11,"Light Duty",Pickups,Non-dedicated,"State Agencies",NC
2016,"Ethanol, 85 percent (E85)","North Carolina",599,1,"Light Duty",SUVs,Non-dedicated,"State Agencies",NC
2016,"Ethanol, 85 percent (E85)","North Carolina",1405,4,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",NC
2016,"Ethanol, 85 percent (E85)","North Dakota",6,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",ND
2016,"Ethanol, 85 percent (E85)","North Dakota",303,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",ND
2016,"Ethanol, 85 percent (E85)","North Dakota",156,1,"Light Duty",Pickups,Non-dedicated,"State Agencies",ND
2016,"Ethanol, 85 percent (E85)","North Dakota",163,2,"Light Duty",SUVs,Non-dedicated,"State Agencies",ND
2016,"Ethanol, 85 percent (E85)","North Dakota",166,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",ND
2016,"Ethanol, 85 percent (E85)",Nebraska,285,27,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",NE
2016,"Ethanol, 85 percent (E85)",Nebraska,210,14,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",NE
2016,"Ethanol, 85 percent (E85)",Nebraska,635,13,"Light Duty",Pickups,Non-dedicated,"State Agencies",NE
2016,"Ethanol, 85 percent (E85)",Nebraska,49,2,"Light Duty",SUVs,Non-dedicated,"State Agencies",NE
2016,"Ethanol, 85 percent (E85)",Nebraska,171,12,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",NE
2016,"Ethanol, 85 percent (E85)","New Hampshire",29,7,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",NH
2016,"Ethanol, 85 percent (E85)","New Hampshire",45,43,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",NH
2016,"Ethanol, 85 percent (E85)","New Hampshire",24,14,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",NH
2016,"Ethanol, 85 percent (E85)","New Hampshire",186,269,"Light Duty",Pickups,Non-dedicated,"State Agencies",NH
2016,"Ethanol, 85 percent (E85)","New Hampshire",46,27,"Light Duty",SUVs,Non-dedicated,"State Agencies",NH
2016,"Ethanol, 85 percent (E85)","New Hampshire",12,2,"Medium Duty",Pickups,Non-dedicated,"State Agencies",NH
2016,"Ethanol, 85 percent (E85)","New Jersey",1295,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"State Agencies",NJ
2016,"Ethanol, 85 percent (E85)","New Jersey",618,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",NJ
2016,"Ethanol, 85 percent (E85)","New Jersey",733,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",NJ
2016,"Ethanol, 85 percent (E85)","New Jersey",1232,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",NJ
2016,"Ethanol, 85 percent (E85)","New Jersey",1880,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",NJ
2016,"Ethanol, 85 percent (E85)","New Mexico",43,0,"Heavy Duty",Trucks,Non-dedicated,"State Agencies",NM
2016,"Ethanol, 85 percent (E85)","New Mexico",7,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"State Agencies",NM
